strict_id,source_task_id,source_split,source_array_index,subject_id,target_record_id,window_id,window_index,start_sample_500hz,end_sample_500hz_exclusive,dedup_key
D12_STRICT_0000830,task1,train,841,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W001,1,5000,10000,d12_d5b7f6a47c40b0:5000:10000
D12_STRICT_0000831,task1,train,842,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W002,2,10000,15000,d12_d5b7f6a47c40b0:10000:15000
D12_STRICT_0000832,task1,train,843,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W003,3,15000,20000,d12_d5b7f6a47c40b0:15000:20000
D12_STRICT_0000833,task1,train,844,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W004,4,20000,25000,d12_d5b7f6a47c40b0:20000:25000
D12_STRICT_0000834,task1,train,845,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W005,5,25000,30000,d12_d5b7f6a47c40b0:25000:30000
D12_STRICT_0000835,task1,train,846,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W006,6,30000,35000,d12_d5b7f6a47c40b0:30000:35000
D12_STRICT_0000836,task1,train,847,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W007,7,35000,40000,d12_d5b7f6a47c40b0:35000:40000
D12_STRICT_0000837,task1,train,848,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W008,8,40000,45000,d12_d5b7f6a47c40b0:40000:45000
D12_STRICT_0000838,task1,train,849,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W009,9,45000,50000,d12_d5b7f6a47c40b0:45000:50000
D12_STRICT_0000839,task1,train,850,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W010,10,50000,55000,d12_d5b7f6a47c40b0:50000:55000
D12_STRICT_0000840,task2,train,768,HNU11083,d12_d5b7f6a47c40b0,TASK2_7ffda196158d2c_W011,11,55000,60000,d12_d5b7f6a47c40b0:55000:60000
D12_STRICT_0000841,task1,train,381,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W000,0,0,5000,d12_da584107d6226d:0:5000
D12_STRICT_0000842,task1,train,382,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W001,1,5000,10000,d12_da584107d6226d:5000:10000
D12_STRICT_0000843,task1,train,383,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W002,2,10000,15000,d12_da584107d6226d:10000:15000
D12_STRICT_0000844,task1,train,384,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W003,3,15000,20000,d12_da584107d6226d:15000:20000
D12_STRICT_0000845,task1,train,385,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W004,4,20000,25000,d12_da584107d6226d:20000:25000
D12_STRICT_0000846,task1,train,386,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W005,5,25000,30000,d12_da584107d6226d:25000:30000
D12_STRICT_0000847,task1,train,387,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W006,6,30000,35000,d12_da584107d6226d:30000:35000
D12_STRICT_0000848,task1,train,388,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W007,7,35000,40000,d12_da584107d6226d:35000:40000
D12_STRICT_0000849,task1,train,389,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W008,8,40000,45000,d12_da584107d6226d:40000:45000
D12_STRICT_0000850,task1,train,390,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W009,9,45000,50000,d12_da584107d6226d:45000:50000
D12_STRICT_0000851,task1,train,391,HNU11081,d12_da584107d6226d,TASK1_a7e34b4950813c_W010,10,50000,55000,d12_da584107d6226d:50000:55000
D12_STRICT_0000852,task2,train,743,HNU11081,d12_da584107d6226d,TASK2_54b418822e1962_W011,11,55000,60000,d12_da584107d6226d:55000:60000
D12_STRICT_0000853,task2,train,1093,HNU11081,d12_da584107d6226d,TASK2_eabc7436e6ca89_W012,12,60000,65000,d12_da584107d6226d:60000:65000
D12_STRICT_0000854,task1,train,533,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W000,0,0,5000,d12_e2f88f8aae3a9b:0:5000
D12_STRICT_0000855,task1,train,534,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W001,1,5000,10000,d12_e2f88f8aae3a9b:5000:10000
D12_STRICT_0000856,task1,train,535,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W002,2,10000,15000,d12_e2f88f8aae3a9b:10000:15000
D12_STRICT_0000857,task1,train,536,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W003,3,15000,20000,d12_e2f88f8aae3a9b:15000:20000
D12_STRICT_0000858,task1,train,537,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W004,4,20000,25000,d12_e2f88f8aae3a9b:20000:25000
D12_STRICT_0000859,task2,train,257,HNU11027,d12_e2f88f8aae3a9b,TASK2_feea0de69ad665_W005,5,25000,30000,d12_e2f88f8aae3a9b:25000:30000
D12_STRICT_0000860,task1,train,538,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W006,6,30000,35000,d12_e2f88f8aae3a9b:30000:35000
D12_STRICT_0000861,task1,train,539,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W007,7,35000,40000,d12_e2f88f8aae3a9b:35000:40000
D12_STRICT_0000862,task1,train,540,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W008,8,40000,45000,d12_e2f88f8aae3a9b:40000:45000
D12_STRICT_0000863,task1,train,541,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W009,9,45000,50000,d12_e2f88f8aae3a9b:45000:50000
D12_STRICT_0000864,task1,train,542,HNU11027,d12_e2f88f8aae3a9b,TASK1_f2af56f4ea3247_W010,10,50000,55000,d12_e2f88f8aae3a9b:50000:55000
D12_STRICT_0000865,task2,train,263,HNU11027,d12_e2f88f8aae3a9b,TASK2_feea0de69ad665_W011,11,55000,60000,d12_e2f88f8aae3a9b:55000:60000
D12_STRICT_0000866,task1,train,33,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W000,0,0,5000,d12_e56509d8b6860d:0:5000
D12_STRICT_0000867,task1,train,34,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W001,1,5000,10000,d12_e56509d8b6860d:5000:10000
D12_STRICT_0000868,task1,train,35,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W002,2,10000,15000,d12_e56509d8b6860d:10000:15000
D12_STRICT_0000869,task1,train,36,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W003,3,15000,20000,d12_e56509d8b6860d:15000:20000
D12_STRICT_0000870,task1,train,37,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W004,4,20000,25000,d12_e56509d8b6860d:20000:25000
D12_STRICT_0000871,task1,train,38,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W005,5,25000,30000,d12_e56509d8b6860d:25000:30000
D12_STRICT_0000872,task1,train,39,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W006,6,30000,35000,d12_e56509d8b6860d:30000:35000
D12_STRICT_0000873,task1,train,40,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W007,7,35000,40000,d12_e56509d8b6860d:35000:40000
D12_STRICT_0000874,task1,train,41,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W008,8,40000,45000,d12_e56509d8b6860d:40000:45000
D12_STRICT_0000875,task1,train,42,HNU11100,d12_e56509d8b6860d,TASK1_27b60563633ec9_W009,9,45000,50000,d12_e56509d8b6860d:45000:50000
D12_STRICT_0000876,task1,train,203,HNU11100,d12_e56509d8b6860d,TASK1_856aaf67fb62fc_W010,10,50000,55000,d12_e56509d8b6860d:50000:55000
D12_STRICT_0000877,task2,train,948,HNU11100,d12_e56509d8b6860d,TASK2_931c00b0160500_W011,11,55000,60000,d12_e56509d8b6860d:55000:60000
D12_STRICT_0000878,task1,train,129,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W000,0,0,5000,d12_e923c094e4d2bf:0:5000
D12_STRICT_0000879,task1,train,130,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W001,1,5000,10000,d12_e923c094e4d2bf:5000:10000
D12_STRICT_0000880,task1,train,131,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W002,2,10000,15000,d12_e923c094e4d2bf:10000:15000
D12_STRICT_0000881,task1,train,132,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W003,3,15000,20000,d12_e923c094e4d2bf:15000:20000
D12_STRICT_0000882,task1,train,133,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W004,4,20000,25000,d12_e923c094e4d2bf:20000:25000
D12_STRICT_0000883,task1,train,134,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W005,5,25000,30000,d12_e923c094e4d2bf:25000:30000
D12_STRICT_0000884,task1,train,135,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W006,6,30000,35000,d12_e923c094e4d2bf:30000:35000
D12_STRICT_0000885,task1,train,136,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W007,7,35000,40000,d12_e923c094e4d2bf:35000:40000
D12_STRICT_0000886,task1,train,137,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W008,8,40000,45000,d12_e923c094e4d2bf:40000:45000
D12_STRICT_0000887,task1,train,138,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W009,9,45000,50000,d12_e923c094e4d2bf:45000:50000
D12_STRICT_0000888,task1,train,139,HNU11028,d12_e923c094e4d2bf,TASK1_593d4b5980b349_W010,10,50000,55000,d12_e923c094e4d2bf:50000:55000
D12_STRICT_0000889,task2,train,275,HNU11028,d12_e923c094e4d2bf,TASK2_885705e2ff3734_W011,11,55000,60000,d12_e923c094e4d2bf:55000:60000
D12_STRICT_0000890,task1,train,766,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W000,0,0,5000,d12_e9f132a7b5350f:0:5000
D12_STRICT_0000891,task1,train,767,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W001,1,5000,10000,d12_e9f132a7b5350f:5000:10000
D12_STRICT_0000892,task1,train,768,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W002,2,10000,15000,d12_e9f132a7b5350f:10000:15000
D12_STRICT_0000893,task1,train,769,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W003,3,15000,20000,d12_e9f132a7b5350f:15000:20000
D12_STRICT_0000894,task1,train,770,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W004,4,20000,25000,d12_e9f132a7b5350f:20000:25000
D12_STRICT_0000895,task1,train,771,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W005,5,25000,30000,d12_e9f132a7b5350f:25000:30000
D12_STRICT_0000896,task1,train,772,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W006,6,30000,35000,d12_e9f132a7b5350f:30000:35000
D12_STRICT_0000897,task2,train,79,HNU11009,d12_e9f132a7b5350f,TASK2_88c61cc849d7c4_W007,7,35000,40000,d12_e9f132a7b5350f:35000:40000
D12_STRICT_0000898,task1,train,773,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W008,8,40000,45000,d12_e9f132a7b5350f:40000:45000
D12_STRICT_0000899,task1,train,774,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W009,9,45000,50000,d12_e9f132a7b5350f:45000:50000
D12_STRICT_0000900,task1,train,775,HNU11009,d12_e9f132a7b5350f,TASK1_b72647b70eb3ac_W010,10,50000,55000,d12_e9f132a7b5350f:50000:55000
D12_STRICT_0000901,task2,train,83,HNU11009,d12_e9f132a7b5350f,TASK2_88c61cc849d7c4_W011,11,55000,60000,d12_e9f132a7b5350f:55000:60000
D12_STRICT_0000902,task1,train,689,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W000,0,0,5000,d12_ee67333557b702:0:5000
D12_STRICT_0000903,task1,train,690,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W001,1,5000,10000,d12_ee67333557b702:5000:10000
D12_STRICT_0000904,task1,train,691,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W002,2,10000,15000,d12_ee67333557b702:10000:15000
D12_STRICT_0000905,task1,train,692,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W003,3,15000,20000,d12_ee67333557b702:15000:20000
D12_STRICT_0000906,task1,train,693,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W004,4,20000,25000,d12_ee67333557b702:20000:25000
D12_STRICT_0000907,task1,train,694,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W005,5,25000,30000,d12_ee67333557b702:25000:30000
D12_STRICT_0000908,task1,train,695,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W006,6,30000,35000,d12_ee67333557b702:30000:35000
D12_STRICT_0000909,task1,train,696,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W007,7,35000,40000,d12_ee67333557b702:35000:40000
D12_STRICT_0000910,task1,train,697,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W008,8,40000,45000,d12_ee67333557b702:40000:45000
D12_STRICT_0000911,task1,train,698,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W009,9,45000,50000,d12_ee67333557b702:45000:50000
D12_STRICT_0000912,task1,train,699,HNU11042,d12_ee67333557b702,TASK1_9fa6810e07f198_W010,10,50000,55000,d12_ee67333557b702:50000:55000
D12_STRICT_0000913,task2,train,443,HNU11042,d12_ee67333557b702,TASK2_90d6a02d87ae84_W011,11,55000,60000,d12_ee67333557b702:55000:60000
D12_STRICT_0000914,task1,train,831,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W000,0,0,5000,d12_f6f28a6878e0ba:0:5000
D12_STRICT_0000915,task1,train,832,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W001,1,5000,10000,d12_f6f28a6878e0ba:5000:10000
D12_STRICT_0000916,task1,train,833,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W002,2,10000,15000,d12_f6f28a6878e0ba:10000:15000
D12_STRICT_0000917,task1,train,834,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W003,3,15000,20000,d12_f6f28a6878e0ba:15000:20000
D12_STRICT_0000918,task1,train,835,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W004,4,20000,25000,d12_f6f28a6878e0ba:20000:25000
D12_STRICT_0000919,task1,train,836,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W005,5,25000,30000,d12_f6f28a6878e0ba:25000:30000
D12_STRICT_0000920,task2,train,162,HNU11017,d12_f6f28a6878e0ba,TASK2_71a1738697bf57_W006,6,30000,35000,d12_f6f28a6878e0ba:30000:35000
D12_STRICT_0000921,task1,train,837,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W007,7,35000,40000,d12_f6f28a6878e0ba:35000:40000
D12_STRICT_0000922,task2,train,164,HNU11017,d12_f6f28a6878e0ba,TASK2_71a1738697bf57_W008,8,40000,45000,d12_f6f28a6878e0ba:40000:45000
D12_STRICT_0000923,task1,train,838,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W009,9,45000,50000,d12_f6f28a6878e0ba:45000:50000
D12_STRICT_0000924,task1,train,839,HNU11017,d12_f6f28a6878e0ba,TASK1_a268cf9c4bc51f_W010,10,50000,55000,d12_f6f28a6878e0ba:50000:55000
D12_STRICT_0000925,task2,train,167,HNU11017,d12_f6f28a6878e0ba,TASK2_71a1738697bf57_W011,11,55000,60000,d12_f6f28a6878e0ba:55000:60000
D12_STRICT_0000926,task2,train,480,HNU11047,d12_f6f77ba435974f,TASK2_4c52a10f6af91f_W000,0,0,5000,d12_f6f77ba435974f:0:5000
D12_STRICT_0000927,task1,train,625,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W001,1,5000,10000,d12_f6f77ba435974f:5000:10000
D12_STRICT_0000928,task1,train,626,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W002,2,10000,15000,d12_f6f77ba435974f:10000:15000
D12_STRICT_0000929,task1,train,627,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W003,3,15000,20000,d12_f6f77ba435974f:15000:20000
D12_STRICT_0000930,task1,train,628,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W004,4,20000,25000,d12_f6f77ba435974f:20000:25000
D12_STRICT_0000931,task1,train,629,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W005,5,25000,30000,d12_f6f77ba435974f:25000:30000
D12_STRICT_0000932,task1,train,630,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W006,6,30000,35000,d12_f6f77ba435974f:30000:35000
D12_STRICT_0000933,task1,train,631,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W007,7,35000,40000,d12_f6f77ba435974f:35000:40000
D12_STRICT_0000934,task1,train,632,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W008,8,40000,45000,d12_f6f77ba435974f:40000:45000
D12_STRICT_0000935,task2,train,489,HNU11047,d12_f6f77ba435974f,TASK2_4c52a10f6af91f_W009,9,45000,50000,d12_f6f77ba435974f:45000:50000
D12_STRICT_0000936,task1,train,633,HNU11047,d12_f6f77ba435974f,TASK1_8f305c63f45435_W010,10,50000,55000,d12_f6f77ba435974f:50000:55000
D12_STRICT_0000937,task2,train,491,HNU11047,d12_f6f77ba435974f,TASK2_4c52a10f6af91f_W011,11,55000,60000,d12_f6f77ba435974f:55000:60000
D12_STRICT_0000938,task1,train,22,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W000,0,0,5000,d12_f8cef52f655b7d:0:5000
D12_STRICT_0000939,task1,train,23,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W001,1,5000,10000,d12_f8cef52f655b7d:5000:10000
D12_STRICT_0000940,task1,train,24,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W002,2,10000,15000,d12_f8cef52f655b7d:10000:15000
D12_STRICT_0000941,task1,train,25,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W003,3,15000,20000,d12_f8cef52f655b7d:15000:20000
D12_STRICT_0000942,task1,train,26,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W004,4,20000,25000,d12_f8cef52f655b7d:20000:25000
D12_STRICT_0000943,task1,train,27,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W005,5,25000,30000,d12_f8cef52f655b7d:25000:30000
D12_STRICT_0000944,task1,train,28,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W006,6,30000,35000,d12_f8cef52f655b7d:30000:35000
D12_STRICT_0000945,task1,train,29,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W007,7,35000,40000,d12_f8cef52f655b7d:35000:40000
D12_STRICT_0000946,task1,train,30,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W008,8,40000,45000,d12_f8cef52f655b7d:40000:45000
D12_STRICT_0000947,task1,train,31,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W009,9,45000,50000,d12_f8cef52f655b7d:45000:50000
D12_STRICT_0000948,task1,train,32,HNU11050,d12_f8cef52f655b7d,TASK1_7288afc2dac112_W010,10,50000,55000,d12_f8cef52f655b7d:50000:55000
D12_STRICT_0000949,task2,train,503,HNU11050,d12_f8cef52f655b7d,TASK2_9ac6b189a94f42_W011,11,55000,60000,d12_f8cef52f655b7d:55000:60000
D12_STRICT_0000950,task1,train,297,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W000,0,0,5000,d12_ff969feb0f32a3:0:5000
D12_STRICT_0000951,task1,train,298,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W001,1,5000,10000,d12_ff969feb0f32a3:5000:10000
D12_STRICT_0000952,task1,train,299,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W002,2,10000,15000,d12_ff969feb0f32a3:10000:15000
D12_STRICT_0000953,task1,train,300,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W003,3,15000,20000,d12_ff969feb0f32a3:15000:20000
D12_STRICT_0000954,task1,train,301,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W004,4,20000,25000,d12_ff969feb0f32a3:20000:25000
D12_STRICT_0000955,task1,train,302,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W005,5,25000,30000,d12_ff969feb0f32a3:25000:30000
D12_STRICT_0000956,task1,train,303,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W006,6,30000,35000,d12_ff969feb0f32a3:30000:35000
D12_STRICT_0000957,task1,train,304,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W007,7,35000,40000,d12_ff969feb0f32a3:35000:40000
D12_STRICT_0000958,task1,train,305,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W008,8,40000,45000,d12_ff969feb0f32a3:40000:45000
D12_STRICT_0000959,task1,train,306,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W009,9,45000,50000,d12_ff969feb0f32a3:45000:50000
D12_STRICT_0000960,task1,train,307,HNU11013,d12_ff969feb0f32a3,TASK1_f8ca19eed08824_W010,10,50000,55000,d12_ff969feb0f32a3:50000:55000
D12_STRICT_0000961,task2,train,131,HNU11013,d12_ff969feb0f32a3,TASK2_2c63371975eb93_W011,11,55000,60000,d12_ff969feb0f32a3:55000:60000
